:TYPE,:START_ID,:END_ID,actions:string,known_action:string
EBEL_DRUGBANK_RELATION,26060,33319,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17510,25139,antagonist,yes
EBEL_DRUGBANK_RELATION,22653,42524,inhibitor,yes
EBEL_DRUGBANK_RELATION,22911,29152,antagonist,unknown
EBEL_DRUGBANK_RELATION,17511,36216,antagonist,unknown
EBEL_DRUGBANK_RELATION,17892,40737,antagonist,unknown
EBEL_DRUGBANK_RELATION,12503,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,17782,11267,agonist,unknown
EBEL_DRUGBANK_RELATION,22436,43221,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17840,41699,agonist,unknown
EBEL_DRUGBANK_RELATION,17954,16888,stimulator,yes
EBEL_DRUGBANK_RELATION,25743,36356,agonist,yes
EBEL_DRUGBANK_RELATION,25898,36960,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17674,44121,agonist,yes
EBEL_DRUGBANK_RELATION,22864,41799,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25690,44207,agonist,unknown
EBEL_DRUGBANK_RELATION,17896,29480,agonist,yes
EBEL_DRUGBANK_RELATION,17513,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,17676,20871,agonist,yes
EBEL_DRUGBANK_RELATION,22554,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,25798,42888,antagonist,yes
EBEL_DRUGBANK_RELATION,17568,36474,antagonist,unknown
EBEL_DRUGBANK_RELATION,22658,35801,agonist,unknown
EBEL_DRUGBANK_RELATION,17898,39198,antagonist,yes
EBEL_DRUGBANK_RELATION,25694,35166,antagonist,yes
EBEL_DRUGBANK_RELATION,12555,28961,agonist,yes
EBEL_DRUGBANK_RELATION,22557,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,25904,40563,agonist,unknown
EBEL_DRUGBANK_RELATION,17735,34974,antagonist,yes
EBEL_DRUGBANK_RELATION,17900,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22610,33694,activator,unknown
EBEL_DRUGBANK_RELATION,22822,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25905,39165,antagonist,unknown
EBEL_DRUGBANK_RELATION,22443,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,22919,16611,inhibitor,no
EBEL_DRUGBANK_RELATION,26162,39893,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,17518,29208,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17737,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22719,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26118,43943,agonist,yes
EBEL_DRUGBANK_RELATION,17623,42416,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22445,21227,agonist,yes
EBEL_DRUGBANK_RELATION,25909,11262,inhibitor,yes
EBEL_DRUGBANK_RELATION,22390,39417,inhibitor,yes
EBEL_DRUGBANK_RELATION,22720,39474,blocker,unknown
EBEL_DRUGBANK_RELATION,22448,3648,agonist,yes
EBEL_DRUGBANK_RELATION,25753,42881,inhibitor,yes
EBEL_DRUGBANK_RELATION,25911,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25805,16436,inhibitor,yes
EBEL_DRUGBANK_RELATION,17685,38523,blocker,unknown
EBEL_DRUGBANK_RELATION,22776,36474,positive modulator,yes
EBEL_DRUGBANK_RELATION,26168,41042,inhibitor,yes
EBEL_DRUGBANK_RELATION,17626,43047,antagonist,no
EBEL_DRUGBANK_RELATION,25756,16429,inhibitor,yes
EBEL_DRUGBANK_RELATION,22724,36135,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17969,35351,agonist,yes
EBEL_DRUGBANK_RELATION,25758,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,26070,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17970,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,22827,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12517,29152,antagonist,yes
EBEL_DRUGBANK_RELATION,22617,36794,inducer,yes
EBEL_DRUGBANK_RELATION,22926,41073,agonist,yes
EBEL_DRUGBANK_RELATION,17794,42645,activator,yes
EBEL_DRUGBANK_RELATION,25708,42881,activator,yes
EBEL_DRUGBANK_RELATION,12519,42076,antagonist,unknown
EBEL_DRUGBANK_RELATION,17479,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17795,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,25861,30585,agonist,yes
EBEL_DRUGBANK_RELATION,22455,33686,agonist;positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17480,36216,antagonist,yes
EBEL_DRUGBANK_RELATION,22456,42978,partial agonist,yes
EBEL_DRUGBANK_RELATION,17860,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,17861,25444,agonist,yes
EBEL_DRUGBANK_RELATION,25710,25132,antagonist,yes
EBEL_DRUGBANK_RELATION,26076,38985,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22675,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22787,30943,agonist,unknown
EBEL_DRUGBANK_RELATION,22623,3575,antagonist,yes
EBEL_DRUGBANK_RELATION,25819,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17801,42416,inhibitor,yes
EBEL_DRUGBANK_RELATION,17484,43594,antagonist,yes
EBEL_DRUGBANK_RELATION,22520,34974,agonist,unknown
EBEL_DRUGBANK_RELATION,25977,37528,activator,yes
EBEL_DRUGBANK_RELATION,17532,40846,antagonist,unknown
EBEL_DRUGBANK_RELATION,22406,35519,agonist,yes
EBEL_DRUGBANK_RELATION,25978,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,22737,11433,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17533,35634,antagonist,yes
EBEL_DRUGBANK_RELATION,17984,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,25820,39973,agonist,yes
EBEL_DRUGBANK_RELATION,22790,43401,antagonist,unknown
EBEL_DRUGBANK_RELATION,25869,38791,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26132,7911,antagonist,yes
EBEL_DRUGBANK_RELATION,17699,39329,agonist,yes
EBEL_DRUGBANK_RELATION,17806,44121,agonist,unknown
EBEL_DRUGBANK_RELATION,17921,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22573,25444,antagonist,unknown
EBEL_DRUGBANK_RELATION,25770,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17487,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,17807,35219,agonist,yes
EBEL_DRUGBANK_RELATION,22740,40563,antagonist,yes
EBEL_DRUGBANK_RELATION,17987,42966,inhibitor,yes
EBEL_DRUGBANK_RELATION,22629,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25719,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,12530,16772,agonist,yes
EBEL_DRUGBANK_RELATION,17988,44560,antagonist,yes
EBEL_DRUGBANK_RELATION,17989,29152,inhibitor,yes
EBEL_DRUGBANK_RELATION,22842,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,17489,28961,agonist,yes
EBEL_DRUGBANK_RELATION,17990,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,25665,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,12531,21079,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17758,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22472,11446,inhibitor,yes
EBEL_DRUGBANK_RELATION,22633,25444,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22745,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,25667,38608,antagonist,yes
EBEL_DRUGBANK_RELATION,17540,43228,agonist,yes
EBEL_DRUGBANK_RELATION,17815,34863,agonist,yes
EBEL_DRUGBANK_RELATION,22798,41025,activator,yes
EBEL_DRUGBANK_RELATION,25875,16835,antagonist,yes
EBEL_DRUGBANK_RELATION,17930,39076,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26041,34952,antagonist,unknown
EBEL_DRUGBANK_RELATION,22634,37957,agonist,unknown
EBEL_DRUGBANK_RELATION,17495,39967,agonist,yes
EBEL_DRUGBANK_RELATION,17543,7823,antagonist,unknown
EBEL_DRUGBANK_RELATION,17819,36216,antagonist,unknown
EBEL_DRUGBANK_RELATION,22419,38701,agonist,yes
EBEL_DRUGBANK_RELATION,17879,32607,antagonist,yes
EBEL_DRUGBANK_RELATION,22892,36403,inhibitor,yes
EBEL_DRUGBANK_RELATION,17497,37705,agonist,yes
EBEL_DRUGBANK_RELATION,22750,8003,inhibitor,yes
EBEL_DRUGBANK_RELATION,25940,37803,antagonist,unknown
EBEL_DRUGBANK_RELATION,17597,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17650,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,22584,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,17499,3486,inhibitor,yes
EBEL_DRUGBANK_RELATION,22423,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,25727,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,17547,3760,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25998,44207,antagonist,yes
EBEL_DRUGBANK_RELATION,17549,44207,agonist,no
EBEL_DRUGBANK_RELATION,25782,37829,inhibitor,yes
EBEL_DRUGBANK_RELATION,26047,37273,inhibitor,unknown
EBEL_DRUGBANK_RELATION,18001,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,22540,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22426,43228,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17502,25132,inhibitor,yes
EBEL_DRUGBANK_RELATION,26198,38523,agonist,yes
EBEL_DRUGBANK_RELATION,22852,36936,inhibitor,yes
EBEL_DRUGBANK_RELATION,25678,38608,agonist,unknown
EBEL_DRUGBANK_RELATION,17504,30772,inhibitor,yes
EBEL_DRUGBANK_RELATION,17824,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,22641,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,26002,40882,inhibitor,yes
EBEL_DRUGBANK_RELATION,26100,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,25679,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,17605,30785,inhibitor,no
EBEL_DRUGBANK_RELATION,22429,38322,agonist,unknown
EBEL_DRUGBANK_RELATION,17555,40204,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22430,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,17773,35634,antagonist,unknown
EBEL_DRUGBANK_RELATION,26102,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,17606,39893,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17721,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25788,16772,agonist,yes
EBEL_DRUGBANK_RELATION,18009,44461,inhibitor,yes
EBEL_DRUGBANK_RELATION,25736,40482,antagonist,yes
EBEL_DRUGBANK_RELATION,26203,44175,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17889,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,25684,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25738,3662,antagonist,yes
EBEL_DRUGBANK_RELATION,22651,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,26009,37492,inhibitor,yes
EBEL_DRUGBANK_RELATION,17610,32598,inhibitor,yes
EBEL_DRUGBANK_RELATION,26010,3572,inhibitor,yes
EBEL_DRUGBANK_RELATION,26012,42232,inhibitor,yes
EBEL_DRUGBANK_RELATION,17667,40563,agonist,unknown
EBEL_DRUGBANK_RELATION,17836,38390,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,44562,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,20830,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,20996,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,37595,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,35042,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,39274,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22813,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26060,43315,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17510,39158,antagonist,unknown
EBEL_DRUGBANK_RELATION,25688,43043,inhibitor,yes
EBEL_DRUGBANK_RELATION,17563,35351,agonist,yes
EBEL_DRUGBANK_RELATION,17892,37705,antagonist,unknown
EBEL_DRUGBANK_RELATION,12503,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,17839,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,22436,36053,inhibitor,unknown
EBEL_DRUGBANK_RELATION,18014,43043,inhibitor,yes
EBEL_DRUGBANK_RELATION,25796,28961,antagonist,yes
EBEL_DRUGBANK_RELATION,25898,38707,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17674,11261,agonist,unknown
EBEL_DRUGBANK_RELATION,22864,38701,antagonist,unknown
EBEL_DRUGBANK_RELATION,25690,42809,antagonist,unknown
EBEL_DRUGBANK_RELATION,17956,38322,activator,yes
EBEL_DRUGBANK_RELATION,25744,42881,activator,yes
EBEL_DRUGBANK_RELATION,17513,44207,antagonist,yes
EBEL_DRUGBANK_RELATION,17676,31112,antagonist,yes
EBEL_DRUGBANK_RELATION,22554,41363,antagonist,yes
EBEL_DRUGBANK_RELATION,25798,33715,inducer,yes
EBEL_DRUGBANK_RELATION,17568,11103,antagonist,unknown
EBEL_DRUGBANK_RELATION,17569,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,22866,3484,activator,yes
EBEL_DRUGBANK_RELATION,26065,44599,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17898,40211,antagonist,yes
EBEL_DRUGBANK_RELATION,25694,32680,antagonist,yes
EBEL_DRUGBANK_RELATION,17734,29381,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22557,36216,antagonist,unknown
EBEL_DRUGBANK_RELATION,25904,11261,agonist,unknown
EBEL_DRUGBANK_RELATION,17735,44121,agonist,yes
EBEL_DRUGBANK_RELATION,17900,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22610,33322,activator,unknown
EBEL_DRUGBANK_RELATION,22822,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25905,42076,antagonist,unknown
EBEL_DRUGBANK_RELATION,22717,20785,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22443,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22919,43404,inhibitor,no
EBEL_DRUGBANK_RELATION,26162,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,17571,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,17737,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22719,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26118,43404,antagonist,yes
EBEL_DRUGBANK_RELATION,17683,44560,antagonist,yes
EBEL_DRUGBANK_RELATION,26163,36970,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25909,42688,inhibitor,yes
EBEL_DRUGBANK_RELATION,22446,39967,antagonist,unknown
EBEL_DRUGBANK_RELATION,22720,32419,blocker,unknown
EBEL_DRUGBANK_RELATION,17573,10979,inhibitor,yes
EBEL_DRUGBANK_RELATION,25753,36638,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25911,33686,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17685,25444,antagonist,unknown
EBEL_DRUGBANK_RELATION,22776,11103,positive modulator,yes
EBEL_DRUGBANK_RELATION,25702,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,12514,34760,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25756,41743,inhibitor,yes
EBEL_DRUGBANK_RELATION,22395,34964,agonist,yes
EBEL_DRUGBANK_RELATION,25758,34974,antagonist,yes
EBEL_DRUGBANK_RELATION,26070,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17970,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,22779,42436,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17476,37621,agonist,yes
EBEL_DRUGBANK_RELATION,22827,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26071,21105,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17477,32598,inhibitor,yes
EBEL_DRUGBANK_RELATION,22670,43816,partial agonist,yes
EBEL_DRUGBANK_RELATION,17794,11314,activator,yes
EBEL_DRUGBANK_RELATION,25708,32690,antagonist,unknown
EBEL_DRUGBANK_RELATION,12519,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17479,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17795,38701,antagonist,yes
EBEL_DRUGBANK_RELATION,25919,38701,agonist,yes
EBEL_DRUGBANK_RELATION,22455,29043,agonist;positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17480,37803,antagonist,yes
EBEL_DRUGBANK_RELATION,22456,8083,partial agonist,yes
EBEL_DRUGBANK_RELATION,22878,38799,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26175,7804,antagonist,unknown
EBEL_DRUGBANK_RELATION,17860,44207,antagonist,unknown
EBEL_DRUGBANK_RELATION,17861,42402,antagonist,yes
EBEL_DRUGBANK_RELATION,25710,40204,antagonist,yes
EBEL_DRUGBANK_RELATION,22675,11433,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22835,11433,antagonist,unknown
EBEL_DRUGBANK_RELATION,25866,37705,agonist,yes
EBEL_DRUGBANK_RELATION,17801,38938,activator,yes
EBEL_DRUGBANK_RELATION,17982,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,22520,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,17532,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,22406,36132,agonist,unknown
EBEL_DRUGBANK_RELATION,25978,38523,antagonist,yes
EBEL_DRUGBANK_RELATION,22737,32423,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17533,44121,antagonist,yes
EBEL_DRUGBANK_RELATION,17984,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,25820,41257,agonist,yes
EBEL_DRUGBANK_RELATION,17754,35634,antagonist,unknown
EBEL_DRUGBANK_RELATION,22790,7853,antagonist,unknown
EBEL_DRUGBANK_RELATION,25869,44561,agonist,yes
EBEL_DRUGBANK_RELATION,26132,37556,antagonist,yes
EBEL_DRUGBANK_RELATION,17699,43517,agonist,yes
EBEL_DRUGBANK_RELATION,17806,42809,antagonist,unknown
EBEL_DRUGBANK_RELATION,17921,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22573,39967,antagonist,unknown
EBEL_DRUGBANK_RELATION,25821,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,17487,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,17807,44297,agonist,yes
EBEL_DRUGBANK_RELATION,22740,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,12529,40737,agonist,yes
EBEL_DRUGBANK_RELATION,17987,44546,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22629,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25719,36060,antagonist,unknown
EBEL_DRUGBANK_RELATION,12530,36971,inducer,unknown
EBEL_DRUGBANK_RELATION,17988,34974,antagonist,yes
EBEL_DRUGBANK_RELATION,22842,7823,antagonist,unknown
EBEL_DRUGBANK_RELATION,17538,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17990,37594,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25665,43410,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17490,36122,inhibitor,yes
EBEL_DRUGBANK_RELATION,17758,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22472,33327,inhibitor,yes
EBEL_DRUGBANK_RELATION,22633,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,22745,11261,antagonist,unknown
EBEL_DRUGBANK_RELATION,25721,43911,inhibitor,yes
EBEL_DRUGBANK_RELATION,17540,36060,agonist,yes
EBEL_DRUGBANK_RELATION,22844,20871,agonist,yes
EBEL_DRUGBANK_RELATION,17873,43806,antagonist,yes
EBEL_DRUGBANK_RELATION,22798,43017,activator,yes
EBEL_DRUGBANK_RELATION,25938,42042,inhibitor,yes
EBEL_DRUGBANK_RELATION,17930,43563,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26041,33512,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22634,35627,agonist,yes
EBEL_DRUGBANK_RELATION,17495,38701,agonist,unknown
EBEL_DRUGBANK_RELATION,17595,38430,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17819,37803,antagonist,unknown
EBEL_DRUGBANK_RELATION,17934,3494,antagonist,yes
EBEL_DRUGBANK_RELATION,25673,16915,inhibitor,yes
EBEL_DRUGBANK_RELATION,22750,42659,antagonist,unknown
EBEL_DRUGBANK_RELATION,25995,38701,agonist,yes
EBEL_DRUGBANK_RELATION,17597,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17650,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,17499,10974,inhibitor,yes
EBEL_DRUGBANK_RELATION,22423,37594,inhibitor,yes
EBEL_DRUGBANK_RELATION,17547,44475,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25998,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,17549,35549,agonist,no
EBEL_DRUGBANK_RELATION,26096,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,18001,44560,antagonist,yes
EBEL_DRUGBANK_RELATION,22540,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22481,35132,inhibitor,yes
EBEL_DRUGBANK_RELATION,17502,40267,inhibitor,yes
EBEL_DRUGBANK_RELATION,17553,44554,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17824,43047,antagonist,unknown
EBEL_DRUGBANK_RELATION,22641,40563,antagonist,unknown
EBEL_DRUGBANK_RELATION,26002,37980,inhibitor,yes
EBEL_DRUGBANK_RELATION,26100,37803,antagonist,unknown
EBEL_DRUGBANK_RELATION,18004,8083,agonist,unknown
EBEL_DRUGBANK_RELATION,25679,38701,antagonist,unknown
EBEL_DRUGBANK_RELATION,17605,41708,inhibitor,no
EBEL_DRUGBANK_RELATION,22429,42881,agonist,unknown
EBEL_DRUGBANK_RELATION,17555,43473,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22487,11433,inhibitor,yes
EBEL_DRUGBANK_RELATION,26004,38998,antagonist,yes
EBEL_DRUGBANK_RELATION,17773,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,22760,25315,antagonist,yes
EBEL_DRUGBANK_RELATION,26102,42617,inhibitor,yes
EBEL_DRUGBANK_RELATION,17606,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17721,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25788,29341,agonist,yes
EBEL_DRUGBANK_RELATION,18009,40201,inhibitor,yes
EBEL_DRUGBANK_RELATION,22596,37705,inhibitor,yes
EBEL_DRUGBANK_RELATION,25736,33319,antagonist,yes
EBEL_DRUGBANK_RELATION,17889,36060,antagonist,unknown
EBEL_DRUGBANK_RELATION,25684,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25792,30590,inhibitor,yes
EBEL_DRUGBANK_RELATION,17609,44057,agonist,yes
EBEL_DRUGBANK_RELATION,22651,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,25739,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,26009,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,17610,39080,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26010,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,22859,37705,inhibitor,yes
EBEL_DRUGBANK_RELATION,26059,43228,antagonist,unknown
EBEL_DRUGBANK_RELATION,17836,16915,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,31019,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,21034,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,35324,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,11323,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,44157,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,16598,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22813,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25955,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,26060,33686,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17892,35351,antagonist,unknown
EBEL_DRUGBANK_RELATION,12503,34974,antagonist,unknown
EBEL_DRUGBANK_RELATION,17839,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22436,40556,inhibitor,unknown
EBEL_DRUGBANK_RELATION,18014,42881,inhibitor,yes
EBEL_DRUGBANK_RELATION,25898,41296,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25847,32699,agonist,yes
EBEL_DRUGBANK_RELATION,17956,42881,activator,yes
EBEL_DRUGBANK_RELATION,25797,37443,inhibitor,yes
EBEL_DRUGBANK_RELATION,17513,8083,antagonist,yes
EBEL_DRUGBANK_RELATION,17676,36785,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25798,35858,inducer,yes
EBEL_DRUGBANK_RELATION,17568,32696,antagonist,unknown
EBEL_DRUGBANK_RELATION,22866,35454,activator,yes
EBEL_DRUGBANK_RELATION,17958,40737,agonist,yes
EBEL_DRUGBANK_RELATION,25694,7853,antagonist,unknown
EBEL_DRUGBANK_RELATION,26114,32699,agonist,yes
EBEL_DRUGBANK_RELATION,25904,34974,agonist,unknown
EBEL_DRUGBANK_RELATION,17735,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,17900,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22610,33677,activator,unknown
EBEL_DRUGBANK_RELATION,22822,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25961,37957,antagonist,unknown
EBEL_DRUGBANK_RELATION,22443,38938,negative modulator,unknown
EBEL_DRUGBANK_RELATION,22919,39165,inhibitor,no
EBEL_DRUGBANK_RELATION,26162,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,17571,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,17737,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22719,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17683,35549,antagonist,yes
EBEL_DRUGBANK_RELATION,25909,35614,antagonist,yes
EBEL_DRUGBANK_RELATION,22446,38701,antagonist,unknown
EBEL_DRUGBANK_RELATION,22720,25132,blocker,unknown
EBEL_DRUGBANK_RELATION,17624,42862,inhibitor,yes
EBEL_DRUGBANK_RELATION,25911,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22923,8065,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22776,32696,positive modulator,yes
EBEL_DRUGBANK_RELATION,25702,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,12514,38869,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17626,38093,antagonist,no
EBEL_DRUGBANK_RELATION,25756,42797,inhibitor,yes
EBEL_DRUGBANK_RELATION,25758,44121,antagonist,yes
EBEL_DRUGBANK_RELATION,26070,11322,agonist,unknown
