:TYPE,:START_ID,:END_ID,publication_year:float,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_INCREASES,6905,5258,2017.0,27794524,False,False,False,"Ocrelizumab is a fully humanized monoclonal antibody that depletes B cells via antibody-dependent cell-mediated toxicity, more than complement-dependent cytotoxicity, which could reduce infusion-related toxic side effects (Buttmann, 2010).",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_INCREASES,7335,3335,2019.0,30962309,False,False,False,Enhanced miRNA levels have been demonstrated for miR-22-3p in plasma of MS patients (90) and for miR-9-5p in circulating leukocytes of RRMS patients (91).,#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_INCREASES,41600,35432,2017.0,28148553,False,False,False,"The 2N4R tau encoding virus increased 4R tau mRNA from 80 +/- 10 (control) to 5,000 +/- 2,000 copies/ng total mRNA; the 2N3R tau- encoding virus increased 3R tau mRNA from 1,800 +/- 700 to 7,600 +/- 300 copies/ ng total mRNA; the specific increase of 4R and 3R tau protein was confirmed by Western blot (Appendix Fig S1A and B).",#59:55,PMC5331260,"{""full_journal_name"": ""EMBO molecular medicine"", ""pub_date"": ""2017-10-04"", ""ref"": ""28148553"", ""pub_year"": 2017, ""last_author"": ""H\u00f6glinger GU"", ""type"": ""PubMed"", ""author_list"": [""Bruch J"", ""Xu H"", ""R\u00f6sler TW"", ""De Andrade A"", ""Kuhn PH"", ""Lichtenthaler SF"", ""Arzberger T"", ""Winklhofer KF"", ""M\u00fcller U"", ""H\u00f6glinger GU""], ""title"": {""#text"": ""PERK activation mitigates tau pathology  and ."", ""i"": [""in\u00a0vitro"", ""in\u00a0vivo""]}, ""doi"": ""10.15252/emmm.201606664""}","{""Cell"": [""neuroblast""], ""CellLine"": [""immortal human fetal membrane-derived cell line cell""], ""Confidence"": [""High""], ""mesh"": [""Animals"", ""Brain"", ""Cell Survival"", ""Cells, Cultured"", ""Humans"", ""Locomotion"", ""Memory"", ""Mice, Transgenic"", ""Phosphorylation"", ""Protein Conformation"", ""Protein Processing, Post-Translational"", ""Tauopathies"", ""eIF-2 Kinase"", ""tau Proteins""], ""substances"": [""MAPT protein, human"", ""tau Proteins"", ""EIF2AK3 protein, human"", ""eIF-2 Kinase""]}",False
DIRECTLY_INCREASES,2054,1885,2017.0,27794524,False,False,False,"Because pathology findings and number of transected axons correlate with degree of inflammation in acute multiple sclerosis lesions (Trapp et al., 1998; Frischer et al., 2009), great interest has been focused on neurotoxic products released by innate immune cells, particularly ROS, RNS and nitric oxide (NO) produced by macrophages, microglia, and astrocytes, both in multiple sclerosis and in EAE (Haider et al., 2011).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""Disease"": [""multiple sclerosis""], ""MeSHDisease"": [""Encephalomyelitis, Autoimmune, Experimental""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_INCREASES,34909,5351,2007.0,17213958,False,False,False,Hydrogen peroxide was reported to initiate the apoptotic cascade by perturbing the intracellular redox balance. GSH is the most abundant low molecular weight thiol that maintains cellular redox homeostasis,#59:5,,"{""full_journal_name"": ""Acta biochimica et biophysica Sinica"", ""pub_date"": ""2007-02-21"", ""ref"": ""17213958"", ""pub_year"": 2007, ""last_author"": ""Zhang X"", ""type"": ""PubMed"", ""author_list"": [""Jiang H"", ""Zhang J"", ""Zhu H"", ""Li H"", ""Zhang X""], ""title"": ""Nerve growth factor prevents the apoptosis-associated increase in acetylcholinesterase activity after hydrogen peroxide treatment by activating Akt.""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Glutathione reductase subgraph""], ""mesh"": [""Acetylcholinesterase"", ""Animals"", ""Apoptosis"", ""Caspase 3"", ""Cytochromes c"", ""Enzyme Activation"", ""Glutathione"", ""Hydrogen Peroxide"", ""Nerve Growth Factor"", ""PC12 Cells"", ""Phosphorylation"", ""Proto-Oncogene Proteins c-akt"", ""Rats""], ""substances"": [""Cytochromes c"", ""Nerve Growth Factor"", ""Hydrogen Peroxide"", ""Proto-Oncogene Proteins c-akt"", ""Acetylcholinesterase"", ""Caspase 3"", ""Glutathione""]}",False
DIRECTLY_INCREASES,39905,12592,2019.0,29158945,False,False,False,"Activated TBK1 and IKKɛ then phosphorylate the transcription factor IRF3 and, thereby, induce IRF3 dimerization, leading to transcriptional induction of type I IFNs, IFN-α and IFN-β.30,34",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""Function of NF-\u03baB in innate immune cells""]}",False
DIRECTLY_INCREASES,28521,13029,2019.0,29158945,False,False,False,"Upon stimulation, the inflammasome receptors oligomerize and recruit pro-caspase 1 via ASC, thereby stimulating pro-caspase 1 processing and conversion to active caspase 1.",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""NF-\u03baB in inflammasome regulation""]}",False
DIRECTLY_INCREASES,4678,8009,2015.0,26207229,False,False,False,"In order to generate mature and bioactive form, pro-IL-1β must be cleaved by the protease caspase-1, which is activated by cytosolic multiprotein complexes called inflammasomes (94,95).",#57:0,PMC4486922,"{""full_journal_name"": ""Annals of translational medicine"", ""pub_date"": ""2015-07-24"", ""ref"": ""26207229"", ""pub_year"": 2015, ""last_author"": ""Tan L"", ""type"": ""PubMed"", ""author_list"": [""Wang WY"", ""Tan MS"", ""Yu JT"", ""Tan L""], ""title"": ""Role of pro-inflammatory cytokines released from microglia in Alzheimer's disease."", ""doi"": ""10.3978/j.issn.2305-5839.2015.03.49""}","{""PublicationType"": [""Review""], ""Section"": [""Pro-inflammatory cytokine signaling in AD""]}",False
DIRECTLY_INCREASES,39608,12066,2013.0,23758787,False,False,False,"The phosphorylated IRF3 and IRF7, in turn, form homodimers or heterodimers, translocate into the nucleus and induce the expression of type I IFNs as well as IFN-inducible gene [8,82,86] (Figure 3).",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in TLR signaling""]}",False
DIRECTLY_INCREASES,37050,7588,2013.0,23758787,False,False,False,"Activated cIAP1/2 promotes K48-linked polyubiquitination and degradation of TRAF3, allowing activation of MAPKs [92].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in TLR signaling""]}",False
DIRECTLY_INCREASES,29069,42991,2013.0,23758787,False,False,False,"In coordination with the E2 complex Uev1A:Ubc13, TRAF6 catalyzes the attachment of K63-linked polyubiquitin chains onto its substrates, including itself and NEMO [8,89,90], and synthesis of free, unanchored K63-polyubiquitin chains [91].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in TLR signaling""]}",False
DIRECTLY_INCREASES,28990,12726,2010.0,20203208,False,False,False,Sialic acid-binding Ig superfamily lectins (Siglecs) are members of the Ig superfamily that recognize sialic acid residues of glycoproteins.,#57:0,PMC6634112,"{""full_journal_name"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""pub_date"": ""2010-05-05"", ""ref"": ""20203208"", ""pub_year"": 2010, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Wang Y"", ""Neumann H""], ""title"": ""Alleviation of neurotoxicity by microglial human Siglec-11."", ""doi"": ""10.1523/JNEUROSCI.3940-09.2010""}","{""PublicationType"": [""Research""], ""Section"": [""Abstract""], ""mesh"": [""Adolescent"", ""Adult"", ""Alternative Splicing"", ""Animals"", ""Apoptosis"", ""Cell Communication"", ""Cells, Cultured"", ""Child"", ""Coculture Techniques"", ""Cytoprotection"", ""Encephalitis"", ""Female"", ""Genetic Vectors"", ""Gliosis"", ""Humans"", ""Inflammation Mediators"", ""Lectins"", ""Lipopolysaccharides"", ""Male"", ""Membrane Proteins"", ""Mice"", ""Mice, Inbred C57BL"", ""Microglia"", ""Nerve Degeneration"", ""Neural Cell Adhesion Molecule L1"", ""Neurons"", ""Phagocytosis"", ""Protein Isoforms"", ""RNA, Messenger"", ""Sialic Acids"", ""Transfection"", ""Young Adult""], ""substances"": [""Inflammation Mediators"", ""Lectins"", ""Lipopolysaccharides"", ""Membrane Proteins"", ""Neural Cell Adhesion Molecule L1"", ""Protein Isoforms"", ""RNA, Messenger"", ""SIGLEC11 protein, human"", ""Sialic Acids"", ""polysialic acid"", ""polysialyl neural cell adhesion molecule""]}",False
DIRECTLY_INCREASES,42687,36139,2013.0,23001711,False,False,False,"Several kinases such as microtubule-affinity regulating kinase (MARK), protein kinase A, calcium calmodulin kinase II, and checkpoint kinase 2 are known to phosphorylate tau on Ser(262) in vitro. In this study, we took advantage of the in situ proximity ligation assay to investigate the role of MARK2, one of the four MARK isoforms, in AD. We demonstrate that MARK2 interacts with tau and phosphorylates tau at Ser(262) in stably transfected NIH/3T3 cells expressing human recombinant tau. Staurosporine, a protein kinase inhibitor, significantly reduced the interaction between MARK2 and tau, and also phosphorylation of tau at Ser(262).",#60:23,,"{""full_journal_name"": ""Journal of Alzheimer's disease : JAD"", ""pub_date"": ""2013-06-25"", ""ref"": ""23001711"", ""pub_year"": 2013, ""last_author"": ""Kamali-Moghaddam M"", ""type"": ""PubMed"", ""author_list"": [""Gu GJ"", ""Wu D"", ""Lund H"", ""Sunnemark D"", ""Kvist AJ"", ""Milner R"", ""Eckersley S"", ""Nilsson LN"", ""Agerman K"", ""Landegren U"", ""Kamali-Moghaddam M""], ""title"": ""Elevated MARK2-dependent phosphorylation of Tau in Alzheimer's disease."", ""doi"": ""10.3233/JAD-2012-121357""}","{""Confidence"": [""Medium""], ""mesh"": [""Aged"", ""Aged, 80 and over"", ""Alzheimer Disease"", ""Animals"", ""Brain"", ""Cell Line, Transformed"", ""Enzyme Inhibitors"", ""Female"", ""Green Fluorescent Proteins"", ""Humans"", ""Male"", ""Mice"", ""Middle Aged"", ""Phosphorylation"", ""Protein Serine-Threonine Kinases"", ""Serine"", ""Staurosporine"", ""Transfection"", ""tau Proteins""], ""substances"": [""Enzyme Inhibitors"", ""tau Proteins"", ""Green Fluorescent Proteins"", ""Serine"", ""MARK2 protein, human"", ""Protein Serine-Threonine Kinases"", ""Staurosporine""]}",False
DIRECTLY_INCREASES,15022,38694,2015.0,22072628,False,False,False,"In this study, we address the structural impact of phosphorylation of the Tau protein by Nuclear Magnetic Resonance (NMR) spectroscopy on a functional fragment of Tau (Tau[Ser208-Ser324] = TauF4). TauF4 was phosphorylated by the proline-directed CDK2/CycA3 kinase on Thr231 (generating the AT180 epitope), Ser235, and equally on Thr212 and Thr217 in the Proline-rich region (Tau[Ser208-Gln244] or PRR). These modifications strongly decrease the capacity of TauF4 to polymerize tubulin into microtubules. While all the NMR parameters are consistent with a globally disordered Tau protein fragment, local clusters of structuration can be defined. The most salient result of our NMR analysis is that phosphorylation in the PRR stabilizes a short α-helix that runs from pSer235 till the very beginning of the microtubule- binding region (Tau[Thr245-Ser324] or MTBR of TauF4).",#60:23,,"{""full_journal_name"": ""Proteins"", ""pub_date"": ""2015-06-29"", ""ref"": ""22072628"", ""pub_year"": 2015, ""last_author"": ""Landrieu I"", ""type"": ""PubMed"", ""author_list"": [""Sibille N"", ""Huvent I"", ""Fauquant C"", ""Verdegem D"", ""Amniai L"", ""Leroy A"", ""Wieruszeski JM"", ""Lippens G"", ""Landrieu I""], ""title"": ""Structural characterization by nuclear magnetic resonance of the impact of phosphorylation in the proline-rich region of the disordered Tau protein."", ""doi"": ""10.1002/prot.23210""}","{""Confidence"": [""High""], ""mesh"": [""Binding Sites"", ""Computer Simulation"", ""Cyclin-Dependent Kinase 2"", ""Humans"", ""Microtubules"", ""Nuclear Magnetic Resonance, Biomolecular"", ""Peptide Fragments"", ""Phosphorylation"", ""Proline"", ""Protein Conformation"", ""Protein Stability"", ""Protein Structure, Tertiary"", ""Tubulin"", ""tau Proteins""], ""substances"": [""MAPT protein, human"", ""Peptide Fragments"", ""Tubulin"", ""tau Proteins"", ""Proline"", ""Cyclin-Dependent Kinase 2""]}",False
DIRECTLY_INCREASES,16835,13063,2002.0,11812770,False,False,False,"GSK3Beta may directly bind to tau within a GSK3Beta-tau complex.To identify the GSK3Beta-binding region within tau, we constructed three tau deletion mutants: R-tau-(1–244) containing the N-terminal projection domain, R-tau-(245–369) containing the microtubule-binding region, and R-tau-(245–441) containing both the microtubule-binding region and the C-terminal tail. We evaluated the binding of these mutants and wild-type R-tau with GST-GSK3Beta by the GST pull-down assay. GSK3Beta bound to wild type (Fig. 5B) and R-tau-(1–244) (Fig. 5C) but not R-tau-(245–369) (Fig. 5D) and R-tau-(245–441) (Fig.5E). These data demonstrate that GSK3Beta binds to the Nterminal projection domain of tau.",#62:7,,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2002-05-13"", ""ref"": ""11812770"", ""pub_year"": 2002, ""last_author"": ""Paudel HK"", ""type"": ""PubMed"", ""author_list"": [""Sun W"", ""Qureshi HY"", ""Cafferty PW"", ""Sobue K"", ""Agarwal-Mawal A"", ""Neufield KD"", ""Paudel HK""], ""title"": ""Glycogen synthase kinase-3beta is complexed with tau protein in brain microtubules.""}","{""Confidence"": [""Medium""], ""Method"": [""Immunoaffinity Chromatography"", ""Immunoblotting"", ""Immunoprecipitation"", ""Microtubule Sedimentation Assay"", ""Pull-down Assay"", ""SDS-PAGE""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Binding Sites"", ""Brain"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Cattle"", ""Chromatography, Gel"", ""Cloning, Molecular"", ""DNA, Complementary"", ""Electrophoresis, Polyacrylamide Gel"", ""Glutathione Transferase"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinases"", ""Humans"", ""Immunoblotting"", ""Microtubules"", ""Peptides"", ""Phosphorylation"", ""Precipitin Tests"", ""Protein Binding"", ""tau Proteins""], ""substances"": [""DNA, Complementary"", ""Peptides"", ""tau Proteins"", ""Glutathione Transferase"", ""Glycogen Synthase Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Glycogen Synthase Kinase 3""]}",False
DIRECTLY_INCREASES,39197,42147,1994.0,8282104,False,False,False,"The reaction with the diagnostic antibodies (Fig. 4) is similar to the examples shown previously for cdk2 (Fig. 2), MAP kinase [8], or GSK-3 [26], indicating the phosphorylation of the SP motifs for which these antibodies are sensitive (serines 199, 202, 235, 396, 404; see Fig. 1)",#57:72,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""1994-02-14"", ""ref"": ""8282104"", ""pub_year"": 1994, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Baumann K"", ""Mandelkow EM"", ""Biernat J"", ""Piwnica-Worms H"", ""Mandelkow E""], ""title"": ""Abnormal Alzheimer-like phosphorylation of tau-protein by cyclin-dependent kinases cdk2 and cdk5.""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Amino Acid Sequence"", ""Animals"", ""Brain"", ""CDC2-CDC28 Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Central Nervous System"", ""Chromatography, Gel"", ""Chromatography, Ion Exchange"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinase 5"", ""Cyclin-Dependent Kinases"", ""Electrophoresis, Polyacrylamide Gel"", ""Humans"", ""Microtubules"", ""Phosphorylation"", ""Protein Kinases"", ""Protein Serine-Threonine Kinases"", ""Recombinant Proteins"", ""Swine"", ""tau Proteins""], ""substances"": [""Recombinant Proteins"", ""tau Proteins"", ""Protein Kinases"", ""Cyclin-Dependent Kinase 5"", ""Protein Serine-Threonine Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""CDC2-CDC28 Kinases"", ""CDK2 protein, human"", ""CDK5 protein, human"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinases""]}",False
DIRECTLY_INCREASES,44220,32595,1994.0,8282104,False,False,False,"The reaction with the diagnostic antibodies (Fig. 4) is similar to the examples shown previously for cdk2 (Fig. 2), MAP kinase [8], or GSK-3 [26], indicating the phosphorylation of the SP motifs for which these antibodies are sensitive (serines 199, 202, 235, 396, 404; see Fig. 1)",#57:72,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""1994-02-14"", ""ref"": ""8282104"", ""pub_year"": 1994, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Baumann K"", ""Mandelkow EM"", ""Biernat J"", ""Piwnica-Worms H"", ""Mandelkow E""], ""title"": ""Abnormal Alzheimer-like phosphorylation of tau-protein by cyclin-dependent kinases cdk2 and cdk5.""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Amino Acid Sequence"", ""Animals"", ""Brain"", ""CDC2-CDC28 Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Central Nervous System"", ""Chromatography, Gel"", ""Chromatography, Ion Exchange"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinase 5"", ""Cyclin-Dependent Kinases"", ""Electrophoresis, Polyacrylamide Gel"", ""Humans"", ""Microtubules"", ""Phosphorylation"", ""Protein Kinases"", ""Protein Serine-Threonine Kinases"", ""Recombinant Proteins"", ""Swine"", ""tau Proteins""], ""substances"": [""Recombinant Proteins"", ""tau Proteins"", ""Protein Kinases"", ""Cyclin-Dependent Kinase 5"", ""Protein Serine-Threonine Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""CDC2-CDC28 Kinases"", ""CDK2 protein, human"", ""CDK5 protein, human"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinases""]}",False
DIRECTLY_INCREASES,29201,42147,1994.0,8282104,False,False,False,"The diagnostic antibodies AT8, TAU-1, SM131, SM134, and SM133 react to phosphorylation similarly as with MAPK and GSK-3, indicating that SP motifs before the repeat region (S199 and/or S202, S235) and after the repeats (S396, S404) become phosphorylated (Fig. 2,-2,); note that AT8, SMUl, and SM134 react with PHFs where the epitopes containing SP motifs are phosphorylated, while TAU-1 and SM133 react with normal tau where the epitopes are not phosphorylated",#57:72,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""1994-02-14"", ""ref"": ""8282104"", ""pub_year"": 1994, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Baumann K"", ""Mandelkow EM"", ""Biernat J"", ""Piwnica-Worms H"", ""Mandelkow E""], ""title"": ""Abnormal Alzheimer-like phosphorylation of tau-protein by cyclin-dependent kinases cdk2 and cdk5.""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Amino Acid Sequence"", ""Animals"", ""Brain"", ""CDC2-CDC28 Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Central Nervous System"", ""Chromatography, Gel"", ""Chromatography, Ion Exchange"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinase 5"", ""Cyclin-Dependent Kinases"", ""Electrophoresis, Polyacrylamide Gel"", ""Humans"", ""Microtubules"", ""Phosphorylation"", ""Protein Kinases"", ""Protein Serine-Threonine Kinases"", ""Recombinant Proteins"", ""Swine"", ""tau Proteins""], ""substances"": [""Recombinant Proteins"", ""tau Proteins"", ""Protein Kinases"", ""Cyclin-Dependent Kinase 5"", ""Protein Serine-Threonine Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""CDC2-CDC28 Kinases"", ""CDK2 protein, human"", ""CDK5 protein, human"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinases""]}",False
DIRECTLY_INCREASES,16854,843,2014.0,25036637,False,False,False,"RPN1 interacted strongly with four BAG proteins and with the ubiquitin ligase CHIP. This was in contrast to the three other subunits (RPN10, RPN13, and RPT2) that primarily interacted with other proteasome subunits (Figures 5I, 5J, and S4E)",#58:38,PMC4104544,"{""full_journal_name"": ""Cell"", ""pub_date"": ""2014-10-21"", ""ref"": ""25036637"", ""pub_year"": 2014, ""last_author"": ""Lindquist S"", ""type"": ""PubMed"", ""author_list"": [""Taipale M"", ""Tucker G"", ""Peng J"", ""Krykbaeva I"", ""Lin ZY"", ""Larsen B"", ""Choi H"", ""Berger B"", ""Gingras AC"", ""Lindquist S""], ""title"": ""A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways."", ""doi"": ""10.1016/j.cell.2014.05.039""}","{""Confidence"": [""Low""], ""mesh"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Protein Folding"", ""Protein Interaction Maps"", ""Tacrolimus Binding Proteins""], ""substances"": [""FKBP6 protein, human"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Tacrolimus Binding Proteins""]}",False
DIRECTLY_INCREASES,30938,6104,2014.0,25036637,False,False,False,"First, FKBP51 interacted with a subset of the kinases that interacted with CDC37 (Figure 3B)",#58:38,PMC4104544,"{""full_journal_name"": ""Cell"", ""pub_date"": ""2014-10-21"", ""ref"": ""25036637"", ""pub_year"": 2014, ""last_author"": ""Lindquist S"", ""type"": ""PubMed"", ""author_list"": [""Taipale M"", ""Tucker G"", ""Peng J"", ""Krykbaeva I"", ""Lin ZY"", ""Larsen B"", ""Choi H"", ""Berger B"", ""Gingras AC"", ""Lindquist S""], ""title"": ""A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways."", ""doi"": ""10.1016/j.cell.2014.05.039""}","{""Confidence"": [""Medium""], ""mesh"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Protein Folding"", ""Protein Interaction Maps"", ""Tacrolimus Binding Proteins""], ""substances"": [""FKBP6 protein, human"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Tacrolimus Binding Proteins""]}",False
DIRECTLY_INCREASES,41118,12897,2014.0,25036637,False,False,False,"First, FKBP51 interacted with a subset of the kinases that interacted with CDC37 (Figure 3B)",#58:38,PMC4104544,"{""full_journal_name"": ""Cell"", ""pub_date"": ""2014-10-21"", ""ref"": ""25036637"", ""pub_year"": 2014, ""last_author"": ""Lindquist S"", ""type"": ""PubMed"", ""author_list"": [""Taipale M"", ""Tucker G"", ""Peng J"", ""Krykbaeva I"", ""Lin ZY"", ""Larsen B"", ""Choi H"", ""Berger B"", ""Gingras AC"", ""Lindquist S""], ""title"": ""A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways."", ""doi"": ""10.1016/j.cell.2014.05.039""}","{""Confidence"": [""Medium""], ""mesh"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Protein Folding"", ""Protein Interaction Maps"", ""Tacrolimus Binding Proteins""], ""substances"": [""FKBP6 protein, human"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Tacrolimus Binding Proteins""]}",False
