:ID,:LABEL,namespace:string,pure:boolean,involved_other:string,chebi:float,bel:string,name:string
6980,Abundance,CHEBI,False,"1,8-cineole",27961.0,"a(CHEBI:""1,8-cineole"")","1,8-cineole"
6981,Abundance,CHEBI,False,quercetin 3-O-beta-D-galactopyranoside,67486.0,"a(CHEBI:""quercetin 3-O-beta-D-galactopyranoside"")",quercetin 3-O-beta-D-galactopyranoside
6982,Abundance,PUBCHEM,False,3086599,,"a(PUBCHEM:""3086599"")",3086599
6983,Abundance,MESHA,False,Astrocytes,,"a(MESHA:""Astrocytes"")",Astrocytes
6984,Abundance,PUBCHEM,False,439378,,"a(PUBCHEM:""439378"")",439378
6985,Abundance,CHEBI,False,carbazole,3391.0,"a(CHEBI:""carbazole"")",carbazole
6986,Abundance,CHEBI,False,1457,,"a(CHEBI:""1457"")",1457
6987,Abundance,MESHA,False,Macrophages,,"a(MESHA:""Macrophages"")",Macrophages
6988,Abundance,CHEBI,False,dioxygen,15379.0,"a(CHEBI:""dioxygen"")",dioxygen
6989,Abundance,CHEBI,False,3441,,"a(CHEBI:""3441"")",3441
6990,Abundance,CHEBI,,amyloid-beta,,"a(CHEBI:""amyloid-beta"",loc(MESHA:""Brain""))",amyloid-beta
6991,Abundance,CHEBI,False,cocaine,27958.0,"a(CHEBI:""cocaine"")",cocaine
6992,Abundance,CHEBI,False,melatonin,16796.0,"a(CHEBI:""melatonin"")",melatonin
6993,Abundance,CHEBI,False,ammonium chloride,31206.0,"a(CHEBI:""ammonium chloride"")",ammonium chloride
6994,Abundance,CONSO,False,"Tau antibody, MC1",,"a(CONSO:""Tau antibody, MC1"")","Tau antibody, MC1"
6995,Abundance,MESHA,False,Neutrophils,,"a(MESHA:""Neutrophils"")",Neutrophils
6996,Abundance,HBP,False,alpha-synuclein aggregates,,"a(HBP:""alpha-synuclein aggregates"")",alpha-synuclein aggregates
6997,Abundance,CONSO,False,ghost tangles,,"a(CONSO:""ghost tangles"")",ghost tangles
6998,Abundance,CHEBI,False,phorbol,8116.0,"a(CHEBI:""phorbol"")",phorbol
6999,Abundance,MESH,False,Molecular Chaperones,,"a(MESH:""Molecular Chaperones"")",Molecular Chaperones
7000,Abundance,MESHCS,False,Neurofibrillary Tangles,,"a(MESHCS:""Neurofibrillary Tangles"")",Neurofibrillary Tangles
7001,Abundance,PUBCHEM,False,5311365,,"a(PUBCHEM:""5311365"")",5311365
7002,Abundance,CHEBI,False,glyceraldehyde,5445.0,"a(CHEBI:""glyceraldehyde"")",glyceraldehyde
7003,Abundance,CHEBI,False,2-aminoethoxydiphenylborane,131184.0,"a(CHEBI:""2-aminoethoxydiphenylborane"")",2-aminoethoxydiphenylborane
7004,Abundance,CHEBI,False,cyclopiazonic acid,38615.0,"a(CHEBI:""cyclopiazonic acid"")",cyclopiazonic acid
7005,Abundance,CHEBI,,calcium cation,,"a(CHEBI:""calcium cation"",loc(GO:""cytoplasm""))",calcium cation
7006,Abundance,MESHA,False,Endothelial Cells,,"a(MESHA:""Endothelial Cells"")",Endothelial Cells
7007,Abundance,CHEBI,False,microcystin-LR,6925.0,"a(CHEBI:""microcystin-LR"")",microcystin-LR
7008,Abundance,CHEBI,False,diethyl pyrocarbonate,59051.0,"a(CHEBI:""diethyl pyrocarbonate"")",diethyl pyrocarbonate
7009,Abundance,CHEBI,False,paraquat,34905.0,"a(CHEBI:""paraquat"")",paraquat
7010,Abundance,GO,False,Lewy body,,"a(GO:""Lewy body"")",Lewy body
7011,Abundance,MESHC,False,cyclocreatine,,"a(MESHC:""cyclocreatine"")",cyclocreatine
7012,Abundance,CONSO,False,straight filaments,,"a(CONSO:""straight filaments"")",straight filaments
7013,Abundance,CHEBI,False,hypothemycin,83275.0,"a(CHEBI:""hypothemycin"")",hypothemycin
7014,Abundance,CHEBI,False,Riluzole,8863.0,"a(CHEBI:""Riluzole"")",Riluzole
7015,Abundance,PUBCHEM,False,25096749,,"a(PUBCHEM:""25096749"")",25096749
7016,Abundance,MESH,False,Hydroxydopamines,,"a(MESH:""Hydroxydopamines"")",Hydroxydopamines
7017,Abundance,GO,False,organelle,,"a(GO:""organelle"")",organelle
7018,Abundance,PUBCHEM,False,10200390,,"a(PUBCHEM:""10200390"")",10200390
7019,Abundance,ADO,False,senile_plaque,,"a(ADO:""senile_plaque"")",senile_plaque
7020,Abundance,GO,False,postsynapse,,"a(GO:""postsynapse"")",postsynapse
7021,Abundance,MESH,False,Endoplasmic Reticulum,,"a(MESH:""Endoplasmic Reticulum"")",Endoplasmic Reticulum
7022,Abundance,PUBCHEM,False,346930781,,"a(PUBCHEM:""346930781"")",346930781
7023,Abundance,CHEBI,False,"alpha,alpha-trehalose",16551.0,"a(CHEBI:""alpha,alpha-trehalose"")","alpha,alpha-trehalose"
7024,Abundance,PUBCHEM,False,9549284,,"a(PUBCHEM:""9549284"")",9549284
7025,Abundance,CHEBI,False,heparin,28304.0,"a(CHEBI:""heparin"")",heparin
7026,Abundance,CHEBI,False,anthraquinone,22580.0,"a(CHEBI:""anthraquinone"")",anthraquinone
7027,Abundance,MESH,False,Histone Deacetylase Inhibitors,,"a(MESH:""Histone Deacetylase Inhibitors"")",Histone Deacetylase Inhibitors
7028,Abundance,PUBCHEM,False,329970431,,"a(PUBCHEM:""329970431"")",329970431
7029,Abundance,CHEBI,,ATP,,"a(CHEBI:""ATP"",loc(MESHA:""Macrophages""))",ATP
7030,Abundance,CONSO,False,Biphenyl-4-yl-acrylohydroxamoc acids,,"a(CONSO:""Biphenyl-4-yl-acrylohydroxamoc acids"")",Biphenyl-4-yl-acrylohydroxamoc acids
7031,Abundance,CHEBI,False,alsterpaullone,138488.0,"a(CHEBI:""alsterpaullone"")",alsterpaullone
7032,Abundance,PUBCHEM,False,6505803,,"a(PUBCHEM:""6505803"")",6505803
7033,Abundance,CONSO,False,crebinostat,,"a(CONSO:""crebinostat"")",crebinostat
7034,Abundance,CHEBI,False,noradrenaline,33569.0,"a(CHEBI:""noradrenaline"")",noradrenaline
7035,Abundance,CHEBI,False,lactacystin,52722.0,"a(CHEBI:""lactacystin"")",lactacystin
7036,Abundance,CONSO,False,USP14 Aptamer,,"a(CONSO:""USP14 Aptamer"")",USP14 Aptamer
7037,Abundance,CHEBI,False,N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal,75142.0,"a(CHEBI:""N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal"")",N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
7038,Abundance,PUBCHEM,False,4261,,"a(PUBCHEM:""4261"")",4261
7039,Abundance,MESHC,False,Insulin,,"a(MESHC:""Insulin"")",Insulin
7040,Abundance,CONSO,False,"Tau antibody, Tau46",,"a(CONSO:""Tau antibody, Tau46"")","Tau antibody, Tau46"
7041,Abundance,CONSO,False,pretangles,,"a(CONSO:""pretangles"")",pretangles
7042,Abundance,CHEBI,False,DAPT,86193.0,"a(CHEBI:""DAPT"")",DAPT
7043,Abundance,PUBCHEM,False,5318517,,"a(PUBCHEM:""5318517"")",5318517
7044,Abundance,PUBCHEM,False,444732,,"a(PUBCHEM:""444732"")",444732
7045,Abundance,MESH,False,Heat-Shock Proteins,,"a(MESH:""Heat-Shock Proteins"")",Heat-Shock Proteins
7046,Abundance,MESHA,False,Blood Platelets,,"a(MESHA:""Blood Platelets"")",Blood Platelets
7047,Abundance,PUBCHEM,False,46209426,,"a(PUBCHEM:""46209426"")",46209426
7048,Abundance,MGI,,Mertk,,"a(MGI:""Mertk"",loc(CHEBI:""amyloid-beta""))",Mertk
7049,Abundance,CHEBI,False,radicicol,556075.0,"a(CHEBI:""radicicol"")",radicicol
7050,Abundance,PUBCHEM,False,9839311,,"a(PUBCHEM:""9839311"")",9839311
7051,Abundance,CHEBI,False,digoxin,4551.0,"a(CHEBI:""digoxin"")",digoxin
7052,Abundance,MESHA,,Myeloid Cells,,"a(MESHA:""Myeloid Cells"",loc(MESHA:""Spinal Cord""))",Myeloid Cells
7053,Abundance,PUBCHEM,False,1560402,,"a(PUBCHEM:""1560402"")",1560402
7054,Abundance,CHEBI,False,Evodiamine,4948.0,"a(CHEBI:""Evodiamine"")",Evodiamine
7055,Abundance,MESH,False,Survival,,"a(MESH:""Survival"")",Survival
7056,Abundance,MESHC,False,loxoribine,,"a(MESHC:""loxoribine"")",loxoribine
7057,Abundance,MESH,False,Air Pollution,,"a(MESH:""Air Pollution"")",Air Pollution
7058,Abundance,CONSO,False,6-O-sulfated heparin,,"a(CONSO:""6-O-sulfated heparin"")",6-O-sulfated heparin
7059,Abundance,CHEBI,False,lactate,24996.0,"a(CHEBI:""lactate"")",lactate
7060,Abundance,CHEBI,False,L-aspartic acid,17053.0,"a(CHEBI:""L-aspartic acid"")",L-aspartic acid
7061,Abundance,CHEBI,,poly(I:C),,"a(CHEBI:""poly(I:C)"",loc(MESHA:""Microglia""))",poly(I:C)
7062,Abundance,CONSO,False,Q82 aggregates,,"a(CONSO:""Q82 aggregates"")",Q82 aggregates
7063,Abundance,CHEBI,False,luteolin,15864.0,"a(CHEBI:""luteolin"")",luteolin
7064,Abundance,CONSO,,Tau aggregates,,"a(CONSO:""Tau aggregates"",loc(MESH:""Brain""))",Tau aggregates
7065,Abundance,CHEBI,False,carbamazepine,3387.0,"a(CHEBI:""carbamazepine"")",carbamazepine
7066,Abundance,MESHC,False,Serine Proteases,,"a(MESHC:""Serine Proteases"")",Serine Proteases
7067,Abundance,NNS,False,3NTyr(10)-Abeta,,"a(NNS:""3NTyr(10)-Abeta"")",3NTyr(10)-Abeta
7068,Abundance,CHEBI,False,aldosterone,27584.0,"a(CHEBI:""aldosterone"")",aldosterone
7069,Abundance,MESH,False,Muscles,,"a(MESH:""Muscles"")",Muscles
7070,Abundance,CONSO,False,KU-177,,"a(CONSO:""KU-177"")",KU-177
7071,Abundance,MESH,False,Interneurons,,"a(MESH:""Interneurons"")",Interneurons
7072,Abundance,MESH,False,Neuroglia,,"a(MESH:""Neuroglia"")",Neuroglia
7073,Abundance,CHEBI,False,rotenone,28201.0,"a(CHEBI:""rotenone"")",rotenone
7074,Abundance,CHEBI,False,thiostrepton,29693.0,"a(CHEBI:""thiostrepton"")",thiostrepton
7075,Abundance,CHEBI,False,nucleic acid,33696.0,"a(CHEBI:""nucleic acid"")",nucleic acid
7076,Abundance,MESH,False,Probenecid,,"a(MESH:""Probenecid"")",Probenecid
7077,Abundance,CHEBI,False,4-Hydroxy-N-desmethyltamoxifen,80555.0,"a(CHEBI:""4-Hydroxy-N-desmethyltamoxifen"")",4-Hydroxy-N-desmethyltamoxifen
7078,Abundance,CHEBI,False,simvastatin,9150.0,"a(CHEBI:""simvastatin"")",simvastatin
7079,Abundance,CHEBI,False,daunorubicin,41977.0,"a(CHEBI:""daunorubicin"")",daunorubicin
7080,Abundance,PUBCHEM,False,254741397,,"a(PUBCHEM:""254741397"")",254741397
7081,Abundance,CHEBI,False,pimozide,8212.0,"a(CHEBI:""pimozide"")",pimozide
7082,Abundance,CHEBI,,amyloid-beta,,"a(CHEBI:""amyloid-beta"",loc(MESHA:""Intracellular Space""))",amyloid-beta
7083,Abundance,CHEBI,False,rutin,28527.0,"a(CHEBI:""rutin"")",rutin
7084,Abundance,MESH,False,"Muscle, Smooth, Vascular",,"a(MESH:""Muscle, Smooth, Vascular"")","Muscle, Smooth, Vascular"
7085,Abundance,CHEBI,False,pizotifen,50212.0,"a(CHEBI:""pizotifen"")",pizotifen
7086,Abundance,MESHA,,Neurons,,"a(MESHA:""Neurons"",loc(MESHA:""Central Nervous System""))",Neurons
7087,Abundance,CONSO,False,Abeta*56,,"a(CONSO:""Abeta*56"")",Abeta*56
7088,Abundance,CHEBI,False,corticosteroid,50858.0,"a(CHEBI:""corticosteroid"")",corticosteroid
7089,Abundance,CONSO,False,20 S Proteasome,,"a(CONSO:""20 S Proteasome"")",20 S Proteasome
7090,Abundance,CHEBI,,calcium(2+),,"a(CHEBI:""calcium(2+)"",loc(MESHA:""Intracellular Space""))",calcium(2+)
7091,Abundance,MESH,False,"3-(2,4-dimethoxybenzylidene)anabaseine",,"a(MESH:""3-(2,4-dimethoxybenzylidene)anabaseine"")","3-(2,4-dimethoxybenzylidene)anabaseine"
7092,Abundance,MESH,False,Lymph Nodes,,"a(MESH:""Lymph Nodes"")",Lymph Nodes
7093,Abundance,CHEBI,False,Trypsin,9765.0,"a(CHEBI:""Trypsin"")",Trypsin
7094,Abundance,CHEBI,False,potassium(1+),29103.0,"a(CHEBI:""potassium(1+)"")",potassium(1+)
7095,Abundance,MESH,False,Curare,,"a(MESH:""Curare"")",Curare
7096,Abundance,CHEBI,False,S-adenosyl-L-methionine,15414.0,"a(CHEBI:""S-adenosyl-L-methionine"")",S-adenosyl-L-methionine
7097,Abundance,CHEBI,False,nobiletin,7602.0,"a(CHEBI:""nobiletin"")",nobiletin
11466,Abundance,CHEBI,False,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",17963.0,"a(CHEBI:""1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine"")","1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine"
11467,Abundance,CHEBI,False,(S)-S-adenosyl-L-methionine,33442.0,"a(CHEBI:""(S)-S-adenosyl-L-methionine"")",(S)-S-adenosyl-L-methionine
11468,Abundance,CHEBI,False,sodium arsenite,29678.0,"a(CHEBI:""sodium arsenite"")",sodium arsenite
11469,Abundance,MESH,False,"1-(1'-(2-methylbenzyl)-1,4'-bipiperidin-4-yl)-1H-benzo(d)imidazol-2-(3H)-one",,"a(MESH:""1-(1'-(2-methylbenzyl)-1,4'-bipiperidin-4-yl)-1H-benzo(d)imidazol-2-(3H)-one"")","1-(1'-(2-methylbenzyl)-1,4'-bipiperidin-4-yl)-1H-benzo(d)imidazol-2-(3H)-one"
11470,Abundance,CHEBI,False,B vitamin,75769.0,"a(CHEBI:""B vitamin"")",B vitamin
11471,Abundance,CHEBI,False,quinacrine,8711.0,"a(CHEBI:""quinacrine"")",quinacrine
11472,Abundance,CHEBI,False,all-trans-retinoate,35291.0,"a(CHEBI:""all-trans-retinoate"")",all-trans-retinoate
11473,Abundance,CONSO,False,DC11,,"a(CONSO:""DC11"")",DC11
11474,Abundance,CHEMBLA,False,CHEMBL1097062,,"a(CHEMBLA:""CHEMBL1097062"")",CHEMBL1097062
11475,Abundance,MESH,False,"6-(4-butylthio-1,2,5-thiadiazol-3-yl)-1-azabicyclo(3.2.1)octane",,"a(MESH:""6-(4-butylthio-1,2,5-thiadiazol-3-yl)-1-azabicyclo(3.2.1)octane"")","6-(4-butylthio-1,2,5-thiadiazol-3-yl)-1-azabicyclo(3.2.1)octane"
11476,Abundance,NIFT,False,Grey matter volume,,"a(NIFT:""Grey matter volume"")",Grey matter volume
11477,Abundance,CHEBI,,glycogen,,"a(CHEBI:""glycogen"",loc(MESH:""Muscles""))",glycogen
11478,Abundance,CHEBI,False,cycloheximide,27641.0,"a(CHEBI:""cycloheximide"")",cycloheximide
11479,Abundance,FIXME,False,"InChI=1S/C18H18N2O2/c1-22-17-11-16(21)7-6-13(17)10-14-4-3-9-20-18(14)15-5-2-8-19-12-15/h2,5-8,10-12,20H,3-4,9H2,1H3",,"a(FIXME:""InChI=1S/C18H18N2O2/c1-22-17-11-16(21)7-6-13(17)10-14-4-3-9-20-18(14)15-5-2-8-19-12-15/h2,5-8,10-12,20H,3-4,9H2,1H3"")","InChI=1S/C18H18N2O2/c1-22-17-11-16(21)7-6-13(17)10-14-4-3-9-20-18(14)15-5-2-8-19-12-15/h2,5-8,10-12,20H,3-4,9H2,1H3"
11480,Abundance,MESH,False,"Cations, Divalent",,"a(MESH:""Cations, Divalent"")","Cations, Divalent"
11481,Abundance,NIFT,False,White matter,,"a(NIFT:""White matter"")",White matter
11482,Abundance,UNKNOWN,False,lithium,,"a(UNKNOWN:""lithium"")",lithium
11483,Abundance,CHEBI,False,dopaminergic neurons,,"a(CHEBI:""dopaminergic neurons"")",dopaminergic neurons
11484,Abundance,NCIT,False,Fibroblast,,"a(NCIT:""Fibroblast"")",Fibroblast
11485,Abundance,NCIT,False,Lipopolysaccharide,,"a(NCIT:""Lipopolysaccharide"")",Lipopolysaccharide
11486,Abundance,NCIT,False,Microglia,,"a(NCIT:""Microglia"")",Microglia
11487,Abundance,GO,False,AMP-activated protein kinase activity,,"a(GO:""AMP-activated protein kinase activity"")",AMP-activated protein kinase activity
11488,Abundance,NCIT,False,mTOR Kinase Inhibitor PP242,,"a(NCIT:""mTOR Kinase Inhibitor PP242"")",mTOR Kinase Inhibitor PP242
11489,Abundance,CHEBI,False,tenofovir(1−),,"a(CHEBI:""tenofovir(1−)"")",tenofovir(1−)
11490,Abundance,CHEBI,False,L-glutamine,18050.0,"a(CHEBI:""L-glutamine"")",L-glutamine
11491,Abundance,CHEBI,False,potassium aluminium sulfate,86463.0,"a(CHEBI:""potassium aluminium sulfate"")",potassium aluminium sulfate
11492,Abundance,CHEBI,False,atropine,16684.0,"a(CHEBI:""atropine"")",atropine
11493,Abundance,CONSO,False,SK and F 77434,,"a(CONSO:""SK and F 77434"")",SK and F 77434
11494,Abundance,PUBCHEM,False,318172259,,"a(PUBCHEM:""318172259"")",318172259
11495,Abundance,MESH,False,Chemokines,,"a(MESH:""Chemokines"")",Chemokines
11496,Abundance,CHEBI,False,stattic,86989.0,"a(CHEBI:""stattic"")",stattic
11497,Abundance,CHEBI,False,"(25R)-cholest-5-ene-3beta,26-diol",76591.0,"a(CHEBI:""(25R)-cholest-5-ene-3beta,26-diol"")","(25R)-cholest-5-ene-3beta,26-diol"
11498,Abundance,MESH,False,Neural Pathways,,"a(MESH:""Neural Pathways"")",Neural Pathways
11499,Abundance,MESH,False,Protein-Tyrosine Kinases,,"a(MESH:""Protein-Tyrosine Kinases"")",Protein-Tyrosine Kinases
11500,Abundance,CHEBI,False,medroxyprogesterone acetate,6716.0,"a(CHEBI:""medroxyprogesterone acetate"")",medroxyprogesterone acetate
11501,Abundance,CHEBI,False,L-homocysteine,17588.0,"a(CHEBI:""L-homocysteine"")",L-homocysteine
11502,Abundance,MESH,False,"T-Lymphocytes, Regulatory",,"a(MESH:""T-Lymphocytes, Regulatory"")","T-Lymphocytes, Regulatory"
11503,Abundance,FIXME,False,task acquisition,,"a(FIXME:""task acquisition"")",task acquisition
11504,Abundance,CHEBI,False,sodium fluoride,28741.0,"a(CHEBI:""sodium fluoride"")",sodium fluoride
11505,Abundance,CHEBI,False,cyclophosphamide,4027.0,"a(CHEBI:""cyclophosphamide"")",cyclophosphamide
11506,Abundance,BRCO,False,Oligodendrocyte,,"a(BRCO:""Oligodendrocyte"")",Oligodendrocyte
11507,Abundance,MESHF,False,"Memory, Short-Term",,"a(MESHF:""Memory, Short-Term"")","Memory, Short-Term"
11508,Abundance,MESH,False,"(S)-2-ethyl-8-methyl-1-thia-4,8-diazaspiro(4.5)decan-3-one",,"a(MESH:""(S)-2-ethyl-8-methyl-1-thia-4,8-diazaspiro(4.5)decan-3-one"")","(S)-2-ethyl-8-methyl-1-thia-4,8-diazaspiro(4.5)decan-3-one"
11509,Abundance,MESH,False,HSP70 Heat-Shock Proteins,,"a(MESH:""HSP70 Heat-Shock Proteins"")",HSP70 Heat-Shock Proteins
11510,Abundance,PUBCHEM,False,47205168,,"a(PUBCHEM:""47205168"")",47205168
11511,Abundance,FIXME,False,"InChI=1S/C19H14O7S/c20-14-7-5-11(9-16(14)22)19(12-6-8-15(21)17(23)10-12)13-3-1-2-4-18(13)27(24,25)26-19/h1-10,20-23H",,"a(FIXME:""InChI=1S/C19H14O7S/c20-14-7-5-11(9-16(14)22)19(12-6-8-15(21)17(23)10-12)13-3-1-2-4-18(13)27(24,25)26-19/h1-10,20-23H"")","InChI=1S/C19H14O7S/c20-14-7-5-11(9-16(14)22)19(12-6-8-15(21)17(23)10-12)13-3-1-2-4-18(13)27(24,25)26-19/h1-10,20-23H"
11512,Abundance,PUBCHEM,False,223370366,,"a(PUBCHEM:""223370366"")",223370366
11513,Abundance,CHEBI,False,fumarate(2-),29806.0,"a(CHEBI:""fumarate(2-)"")",fumarate(2-)
11514,Abundance,FIXME,False,"InChI=1S/C23H28N6O3S/c24-33(31,32)21-8-6-20(7-9-21)15-28-12-10-18(11-13-28)14-25-23(30)22-17-29(27-26-22)16-19-4-2-1-3-5-19/h1-9,17-18H,10-16H2,(H,25,30)(H2,24,31,32)",,"a(FIXME:""InChI=1S/C23H28N6O3S/c24-33(31,32)21-8-6-20(7-9-21)15-28-12-10-18(11-13-28)14-25-23(30)22-17-29(27-26-22)16-19-4-2-1-3-5-19/h1-9,17-18H,10-16H2,(H,25,30)(H2,24,31,32)"")","InChI=1S/C23H28N6O3S/c24-33(31,32)21-8-6-20(7-9-21)15-28-12-10-18(11-13-28)14-25-23(30)22-17-29(27-26-22)16-19-4-2-1-3-5-19/h1-9,17-18H,10-16H2,(H,25,30)(H2,24,31,32)"
11515,Abundance,NNS,False,entorhinal cortex atrophy,,"a(NNS:""entorhinal cortex atrophy"")",entorhinal cortex atrophy
11516,Abundance,CHEBI,False,L-thyroxine,18332.0,"a(CHEBI:""L-thyroxine"")",L-thyroxine
11517,Abundance,MESH,False,Endothelial Cells,,"a(MESH:""Endothelial Cells"")",Endothelial Cells
11518,Abundance,CHEBI,False,(S)-lactic acid,422.0,"a(CHEBI:""(S)-lactic acid"")",(S)-lactic acid
11519,Abundance,FIXME,False,"InChI=1S/C26H34N6O3S/c1-3-24-25(29-30-32(24)18-22-7-5-4-6-19(22)2)26(33)28-16-20-12-14-31(15-13-20)17-21-8-10-23(11-9-21)36(27,34)35/h4-11,20H,3,12-18H2,1-2H3,(H,28,33)(H2,27,34,35)",,"a(FIXME:""InChI=1S/C26H34N6O3S/c1-3-24-25(29-30-32(24)18-22-7-5-4-6-19(22)2)26(33)28-16-20-12-14-31(15-13-20)17-21-8-10-23(11-9-21)36(27,34)35/h4-11,20H,3,12-18H2,1-2H3,(H,28,33)(H2,27,34,35)"")","InChI=1S/C26H34N6O3S/c1-3-24-25(29-30-32(24)18-22-7-5-4-6-19(22)2)26(33)28-16-20-12-14-31(15-13-20)17-21-8-10-23(11-9-21)36(27,34)35/h4-11,20H,3,12-18H2,1-2H3,(H,28,33)(H2,27,34,35)"
11520,Abundance,CHEBI,False,paclitaxel,45863.0,"a(CHEBI:""paclitaxel"")",paclitaxel
11521,Abundance,CHEBI,False,"24,25-Dihydroxyvitamin D",89324.0,"a(CHEBI:""24,25-Dihydroxyvitamin D"")","24,25-Dihydroxyvitamin D"
11522,Abundance,FIXME,False,"InChI=1S/C23H26FN5O/c24-21-8-6-20(7-9-21)17-29-26-15-22(27-29)23(30)25-14-18-10-12-28(13-11-18)16-19-4-2-1-3-5-19/h1-9,15,18H,10-14,16-17H2,(H,25,30)",,"a(FIXME:""InChI=1S/C23H26FN5O/c24-21-8-6-20(7-9-21)17-29-26-15-22(27-29)23(30)25-14-18-10-12-28(13-11-18)16-19-4-2-1-3-5-19/h1-9,15,18H,10-14,16-17H2,(H,25,30)"")","InChI=1S/C23H26FN5O/c24-21-8-6-20(7-9-21)17-29-26-15-22(27-29)23(30)25-14-18-10-12-28(13-11-18)16-19-4-2-1-3-5-19/h1-9,15,18H,10-14,16-17H2,(H,25,30)"
11523,Abundance,PUBCHEM,False,25203099,,"a(PUBCHEM:""25203099"")",25203099
11524,Abundance,MESHC,False,Free Radicals,,"a(MESHC:""Free Radicals"")",Free Radicals
11525,Abundance,PUBCHEM,False,2907,,"a(PUBCHEM:""2907"")",2907
11526,Abundance,CHEBI,False,chlorobutanol,134813.0,"a(CHEBI:""chlorobutanol"")",chlorobutanol
11527,Abundance,CHEBI,False,dimethyl fumarate,76004.0,"a(CHEBI:""dimethyl fumarate"")",dimethyl fumarate
11528,Abundance,CHEBI,False,copper(1+),49552.0,"a(CHEBI:""copper(1+)"")",copper(1+)
11529,Abundance,CHEBI,False,sertraline,9123.0,"a(CHEBI:""sertraline"")",sertraline
11530,Abundance,DRUGBANK,False,Ocrelizumab,,"a(DRUGBANK:""Ocrelizumab"")",Ocrelizumab
11531,Abundance,CHEBI,False,4-hydroxynon-2-enal,32585.0,"a(CHEBI:""4-hydroxynon-2-enal"")",4-hydroxynon-2-enal
11532,Abundance,CHEBI,False,oxysterol,53030.0,"a(CHEBI:""oxysterol"")",oxysterol
11533,Abundance,PUBCHEM,False,11957537,,"a(PUBCHEM:""11957537"")",11957537
11534,Abundance,MESH,False,Immunoglobulins,,"a(MESH:""Immunoglobulins"")",Immunoglobulins
11535,Abundance,CHEBI,False,iron atom,18248.0,"a(CHEBI:""iron atom"")",iron atom
11536,Abundance,GO,False,myelin sheath,,"a(GO:""myelin sheath"")",myelin sheath
11537,Abundance,MESH,False,Th1 Cells,,"a(MESH:""Th1 Cells"")",Th1 Cells
11538,Abundance,MESH,False,"pro-nerve growth factor, human",,"a(MESH:""pro-nerve growth factor, human"")","pro-nerve growth factor, human"
11539,Abundance,CHEBI,False,(S)-nicotine,17688.0,"a(CHEBI:""(S)-nicotine"")",(S)-nicotine
11540,Abundance,MESH,False,CD8-Positive T-Lymphocytes,,"a(MESH:""CD8-Positive T-Lymphocytes"")",CD8-Positive T-Lymphocytes
11541,Abundance,CHEBI,False,hydroxyl,29191.0,"a(CHEBI:""hydroxyl"")",hydroxyl
11542,Abundance,PUBCHEM,False,119380,,"a(PUBCHEM:""119380"")",119380
11543,Abundance,MESH,False,JC Virus,,"a(MESH:""JC Virus"")",JC Virus
11544,Abundance,MESH,False,neuronal bungarotoxin,,"a(MESH:""neuronal bungarotoxin"")",neuronal bungarotoxin
11545,Abundance,CHEBI,False,(-)-lobeline,48723.0,"a(CHEBI:""(-)-lobeline"")",(-)-lobeline
11546,Abundance,MESH,False,Neutrophils,,"a(MESH:""Neutrophils"")",Neutrophils
11547,Abundance,UNIPROT,False,Q9SEH4,,"a(UNIPROT:""Q9SEH4"")",Q9SEH4
11548,Abundance,CHEBI,False,biotin,15956.0,"a(CHEBI:""biotin"")",biotin
11549,Abundance,MESH,False,Choline,,"a(MESH:""Choline"")",Choline
11550,Abundance,MESH,False,Glucocorticoids,,"a(MESH:""Glucocorticoids"")",Glucocorticoids
11551,Abundance,MESH,False,Lipopolysaccharides,,"a(MESH:""Lipopolysaccharides"")",Lipopolysaccharides
11552,Abundance,MESHC,False,Catalase,,"a(MESHC:""Catalase"")",Catalase
11553,Abundance,PUBCHEM,False,5310985,,"a(PUBCHEM:""5310985"")",5310985
11554,Abundance,CHEBI,False,NAD(+),15846.0,"a(CHEBI:""NAD(+)"")",NAD(+)
11555,Abundance,MESH,,Monocytes,,"a(MESH:""Monocytes"",loc(MESH:""Blood-Brain Barrier""))",Monocytes
11556,Abundance,CHEBI,False,benzo[a]pyrene,29865.0,"a(CHEBI:""benzo[a]pyrene"")",benzo[a]pyrene
11557,Abundance,CHEBI,False,naloxone,7459.0,"a(CHEBI:""naloxone"")",naloxone
11558,Abundance,MESH,,"Leukocytes, Mononuclear",,"a(MESH:""Leukocytes, Mononuclear"",loc(MESH:""Central Nervous System""))","Leukocytes, Mononuclear"
11559,Abundance,CHEBI,False,Amylin,80342.0,"a(CHEBI:""Amylin"")",Amylin
11560,Abundance,PUBCHEM,False,11998180,,"a(PUBCHEM:""11998180"")",11998180
11561,Abundance,MESH,False,Amyloid beta-Peptides,,"a(MESH:""Amyloid beta-Peptides"")",Amyloid beta-Peptides
11562,Abundance,PMICHEM,False,Pro3-GIP,,"a(PMICHEM:""Pro3-GIP"")",Pro3-GIP
11563,Abundance,CHEBI,False,cholinergic antagonist,48873.0,"a(CHEBI:""cholinergic antagonist"")",cholinergic antagonist
